Numero Ticket;ItemID;Item;Fecha Creacion;Fecha Termino;Service Desk;Fecha Cierre;Resumen;Ubicacion;Modo Reporte;Estado;Prioridad
WO0000005678238;74;DISPENSADOR DE JABON LIQUIDO;2024-10-08;10-10-24;Zona Centro;13/10/2024;REPARAR;LOS ALISOS - 191080;Web HD;Cerrado;3
WO0000005679298;86;EQUIPOS MEDICOS;2024-10-08;12-10-24;Zona Sur;15/10/2024;REPARAR;LOS RUISE ORES - 191115;Web HD;Cerrado;3
WO0000005678214;190;PUERTA / MAMPARA CERRADURA;2024-10-08;;Zona Norte;;DUPLICADO DE LLAVE;BOLOGNESI - 540002;Web HD;En Curso;3
WO0000005679253;113;GRUPO ELECTROGENO;2024-10-08;;Zona Norte;;REVISAR;JULIACA - 405000;Web HD;En Curso;3
WO0000005678803;251;TUBERIA DE AGUA;2024-10-08;;Zona Norte;;REPARAR;BOLOGNESI - 540002;Web HD;En Curso;3
WO0000005680351;249;TOMACORRIENTES;2024-10-08;14-10-24;Zona Sur;17/10/2024;REVISAR;CONSTRUCTORES - 193005;Web HD;Cerrado;3
WO0000005678811;190;PUERTA / MAMPARA CERRADURA;2024-10-08;;Zona Norte;;REEMPLAZAR;LA MERCED (AREQUIPA) - 215003;Web HD;En Curso;3
WO0000005678805;251;TUBERIA DE AGUA;2024-10-08;;Zona Norte;;REPARAR;BOLOGNESI - 540002;Web HD;En Curso;3
WO0000005678594;117;IMANTADO;2024-10-08;15-10-24;Zona Norte;18/10/2024;CONFECCIONAR;MALL AVENTURA PLAZA AREQUIPA - 215011;Web HD;Cerrado;3
WO0000005678555;108;FOCO FLOURESCENTES;2024-10-08;08-10-24;Zona Centro;11/10/2024;CAMBIAR;C.B. FIORI - 191088;Web HD;Cerrado;3
WO0000005678821;56;CONTADOR DE BILLETES;2024-10-08;;Zona Norte;;REPARAR;ALTO DE LA ALIANZA - 540004;Web HD;Rechazado;3
WO0000005679292;139;LONCHERA CERRADURA;2024-10-08;11-10-24;Zona Centro;14/10/2024;DUPLICADO DE LLAVE;PLAZA UNION - 191062;Web HD;Cerrado;3
WO0000005680375;5;AIRE ACONDICIONADO;2024-10-08;;Zona Norte;;REPARAR;SICUANI - 533000;Web HD;En Curso;3
WO0000005680333;92;ESCRITORIO;2024-10-08;;Zona Norte;;REPONER VIDRIO;MARIANO MELGAR - 215014;Web HD;En Curso;3
WO0000005677920;128;LAMPARA DE EMERGENCIA;2024-10-08;15-10-24;Zona Sur;18/10/2024;REPARAR;LA RAMBLA BRASIL - 191166;Web HD;Cerrado;3
WO0000005677950;30;CABLEADO;2024-10-08;;Zona Norte;;ORDENAR;MALL AVENTURA PLAZA AREQUIPA - 215011;Web HD;Rechazado;3
WO0000005678558;108;FOCO FLOURESCENTES;2024-10-08;;Zona Centro;;CAMBIAR;C.B. FIORI - 191088;Web HD;Rechazado;3
WO0000005678278;231;STICKER;2024-10-08;;Zona Centro;;REPONER;MEGA PLAZA 2 - 191040;Web HD;Rechazado;3
WO0000005680364;188;PUERTA / MAMPARA;2024-10-08;17-10-24;Zona Sur;20/10/2024;REPARAR;ELIO - 191067;Web HD;Cerrado;3
WO0000005676799;154;OFICINA;2024-10-08;26-10-24;Zona Sur;29/10/2024;FUMIGAR;MALL AVENTURA PLAZA SANTA ANITA - 191118;Web HD;Cerrado;3
WO0000005679294;154;OFICINA;2024-10-08;16-10-24;Zona Centro;19/10/2024;FUMIGAR;C.B. FIORI - 191088;Web HD;Cerrado;3
WO0000005678264;231;STICKER;2024-10-08;;Zona Centro;;REPONER;MEGA PLAZA 2 - 191040;Web HD;Rechazado;3
WO0000005679205;221;SILLAS;2024-10-08;22-10-24;Zona Centro;25/10/2024;REPARAR;ANGELICA GAMARRA - 191057;Web HD;Cerrado;3
WO0000005679552;41;CAJONERA;2024-10-08;14-10-24;Zona Norte;17/10/2024;REPARAR;MALL AVENTURA PLAZA AREQUIPA - 215011;Web HD;Cerrado;3
WO0000005677982;43;CAJONERA CERRADURA;2024-10-08;26-10-24;Zona Norte;29/10/2024;REEMPLAZAR;BUSTAMANTE Y RIVERO - 215010;Web HD;Cerrado;3
WO0000005680340;56;CONTADOR DE BILLETES;2024-10-08;23-10-24;Zona Norte;26/10/2024;REPARAR;CERRO COLORADO - 215013;Web HD;Cerrado;3
WO0000005678258;190;PUERTA / MAMPARA CERRADURA;2024-10-08;16-10-24;Zona Norte;19/10/2024;REEMPLAZAR;LA NEGRITA - 215004;Web HD;Cerrado;3
WO0000005680320;117;IMANTADO;2024-10-08;;Zona Norte;;CONFECCIONAR;ALTO DE LA ALIANZA - 540004;Web HD;Rechazado;3
WO0000005680376;32;CAJA BUZON;2024-10-08;;Zona Norte;;APERTURAR;ANDAHUAYLAS - 205000;Web HD;Rechazado;3
WO0000005679944;231;STICKER;2024-10-08;14-10-24;Zona Centro;17/10/2024;REPONER;NARANJAL - 191141;Web HD;Cerrado;3
WO0000005679293;108;FOCO FLOURESCENTES;2024-10-08;;Zona Sur;;CAMBIAR;LOS RUISE ORES - 191115;Web HD;Rechazado;3
WO0000005679577;5;AIRE ACONDICIONADO;2024-10-08;21-10-24;Zona Sur;24/10/2024;REPARAR;NAZCA - 440000;Web HD;Cerrado;3
WO0000005679996;188;PUERTA / MAMPARA;2024-10-08;26-10-24;Zona Norte;29/10/2024;REPARAR;BUSTAMANTE Y RIVERO - 215010;Web HD;Cerrado;3
WO0000005678843;69;DETECTOR DE BILLETES;2024-10-08;;Zona Sur;;REPARAR;PISCO - 470000;Web HD;Rechazado;3
WO0000005680398;216;SENSOR DE PARED;2024-10-08;16-10-24;Zona Norte;19/10/2024;REPARAR;SICUANI - 533000;Web HD;Cerrado;3
WO0000005678840;30;CABLEADO;2024-10-08;;Zona Norte;;REVISAR;LA MERCED (AREQUIPA) - 215003;Web HD;En Curso;3
WO0000005678211;69;DETECTOR DE BILLETES;2024-10-08;15-10-24;Zona Centro;18/10/2024;REPARAR;EDUARDO DE HABICH - 191023;Web HD;Cerrado;3
WO0000005678589;219;SEPARADORES;2024-10-08;15-10-24;Zona Sur;18/10/2024;REPARAR;CAPON - 191095;Web HD;Cerrado;3
WO0000005678546;32;CAJA BUZON;2024-10-08;08-10-24;Zona Centro;11/10/2024;REPARAR;LA ENSENADA - 191149;Web HD;Cerrado;3
WO0000005679202;69;DETECTOR DE BILLETES;2024-10-08;15-10-24;Zona Centro;18/10/2024;REPARAR;ANGELICA GAMARRA - 191057;Web HD;Cerrado;3
WO0000005678213;69;DETECTOR DE BILLETES;2024-10-08;19-10-24;Zona Norte;22/10/2024;REPARAR;SOCABAYA - 215017;Web HD;Cerrado;3
WO0000005679502;43;CAJONERA CERRADURA;2024-10-08;11-10-24;Zona Centro;14/10/2024;APERTURAR;PLAZA UNION - 191062;Web HD;Cerrado;3
WO0000005678595;106;FOCO AHORRADOR;2024-10-08;;Zona Norte;;CAMBIAR;BOLOGNESI - 540002;Web HD;En Curso;3
WO0000005679993;253;TV;2024-10-08;;Zona Centro;;REPARAR;ANTUNEZ DE MAYOLO - 191028;Web HD;Rechazado;2
WO0000005676798;154;OFICINA;2024-10-08;15-10-24;Zona Sur;18/10/2024;FUMIGAR;MERCADO CENTRAL - 191002;Web HD;Cerrado;3
WO0000005677960;198;PULSADOR INALAMBRICO;2024-10-08;09-10-24;Zona Norte;12/10/2024;REPARAR;JACOBO HUNTER - 215022;Web HD;Cerrado;3
WO0000005683878;21;BOMBAS DE AGUA;2024-10-09;;Zona Centro;;REVISAR;COLLIQUE - 191065;Web HD;En Curso;3
WO0000005682742;108;FOCO FLOURESCENTES;2024-10-09;13-10-24;Zona Centro;16/10/2024;CAMBIAR;ZARATE - 191097;Web HD;Cerrado;3
WO0000005683523;35;CAJA PULMON;2024-10-09;28-10-24;Zona Norte;28/10/2024;APERTURAR;ANDAHUAYLAS - 205000;Web HD;Terminado;3
WO0000005683170;136;LLAVE SHUNT;2024-10-09;12-10-24;Zona Sur;15/10/2024;REPARAR;VENEZUELA - 191026;Web HD;Cerrado;3
WO0000005683145;130;LAVATORIO;2024-10-09;09-10-24;Zona Centro;12/10/2024;REPARAR;COLLIQUE - 191065;Web HD;Cerrado;3
WO0000005683865;180;PORTA AFICHES;2024-10-09;20-10-24;Zona Centro;23/10/2024;REPARAR;COLLIQUE - 191065;Web HD;Cerrado;3
WO0000005683866;6;ALFOMBRAS;2024-10-09;;Zona Centro;;REPARAR;COLLIQUE - 191065;Web HD;En Curso;3
WO0000005681897;57;CONTADOR DE MONEDAS;2024-10-09;13-10-24;Zona Centro;16/10/2024;REPARAR;IZAGUIRRE - 191154;Web HD;Cerrado;3
WO0000005681846;106;FOCO AHORRADOR;2024-10-09;14-10-24;Zona Centro;17/10/2024;CAMBIAR;ROSA TORO - 193022;Web HD;Cerrado;3
WO0000005684352;56;CONTADOR DE BILLETES;2024-10-09;12-10-24;Zona Centro;15/10/2024;REPARAR;BELAUNDE - 191018;Web HD;Cerrado;3
WO0000005683898;206;REFLECTOR / LAMPARAS;2024-10-09;16-10-24;Zona Centro;19/10/2024;CAMBIAR;PLAZA CIVICA VENTANILLA - 192026;Web HD;Cerrado;3
WO0000005683873;144;MESAS;2024-10-09;;Zona Centro;;REPARAR;COLLIQUE - 191065;Web HD;En Curso;3
WO0000005682714;56;CONTADOR DE BILLETES;2024-10-09;23-10-24;Zona Norte;26/10/2024;REPARAR;MALL AVENTURA PLAZA AREQUIPA - 215011;Web HD;Cerrado;3
WO0000005682217;206;REFLECTOR / LAMPARAS;2024-10-09;09-10-24;Zona Centro;12/10/2024;CAMBIAR;EL PROGRESO - 191037;Web HD;Cerrado;3
WO0000005682272;55;CONTACTO MAGNETICO;2024-10-09;;Zona Sur;;REPARAR;VITARTE - 191043;Web HD;En Curso;3
WO0000005683169;5;AIRE ACONDICIONADO;2024-10-09;;Zona Centro;;REPARAR;PUENTE PIEDRA - 191035;Web HD;Rechazado;3
WO0000005683163;159;PANEL CONTRA INCENDIO;2024-10-09;16-10-24;Zona Sur;19/10/2024;REPARAR;LA RAMBLA BRASIL - 191166;Web HD;Cerrado;3
WO0000005682765;56;CONTADOR DE BILLETES;2024-10-09;12-10-24;Zona Centro;15/10/2024;REPARAR;PLAZA UNION - 191062;Web HD;Cerrado;3
WO0000005681843;221;SILLAS;2024-10-09;;Zona Sur;;REPARAR;ARGENTINA - 191014;Web HD;En Curso;3
WO0000005683579;111;GRIFERIA;2024-10-09;;Zona Norte;;REVISAR;QUILLABAMBA - 505000;Web HD;En Curso;3
WO0000005681836;55;CONTACTO MAGNETICO;2024-10-09;09-10-24;Zona Centro;12/10/2024;REPARAR;EL AGUSTINO - 191041;Web HD;Cerrado;3
WO0000005683161;108;FOCO FLOURESCENTES;2024-10-09;13-10-24;Zona Sur;16/10/2024;CAMBIAR;MESA REDONDA - 191069;Web HD;Cerrado;3
WO0000005683897;107;FOCO DICROICOS;2024-10-09;16-10-24;Zona Centro;19/10/2024;CAMBIAR;PLAZA CIVICA VENTANILLA - 192026;Web HD;Cerrado;3
WO0000005682219;23;BUTACA;2024-10-09;12-10-24;Zona Centro;15/10/2024;REPARAR;METRO AV. WIESSE - 191106;Web HD;Cerrado;3
WO0000005682747;107;FOCO DICROICOS;2024-10-09;15-10-24;Zona Sur;18/10/2024;CAMBIAR;LA RAMBLA BRASIL - 191166;Web HD;Cerrado;3
WO0000005681830;21;BOMBAS DE AGUA;2024-10-09;;Zona Norte;;REVISAR;ILO - 385000;Web HD;En Curso;3
WO0000005682712;108;FOCO FLOURESCENTES;2024-10-09;14-10-24;Zona Sur;17/10/2024;CAMBIAR;RAUL FERRERO - 193012;Web HD;Cerrado;3
WO0000005683114;122;INODORO TANQUE DE AGUA;2024-10-09;15-10-24;Zona Centro;18/10/2024;REVISAR;PLAZA LIMA NORTE - 191058;Web HD;Cerrado;3
WO0000005682273;22;BOVEDA;2024-10-09;09-10-24;Zona Centro;12/10/2024;APERTURAR;EL PROGRESO - 191037;Web HD;Cerrado;3
WO0000005681871;117;IMANTADO;2024-10-09;;Zona Centro;;CONFECCIONAR;ROSA TORO - 193022;Web HD;Rechazado;3
WO0000005684364;56;CONTADOR DE BILLETES;2024-10-09;21-10-24;Zona Norte;24/10/2024;REPARAR;CUSCO - 285000;Web HD;Cerrado;3
WO0000005681804;5;AIRE ACONDICIONADO;2024-10-09;20-10-24;Zona Sur;23/10/2024;REPARAR;MUSA - 193050;Web HD;Cerrado;3
WO0000005681868;59;CORTE DE ENERGIA;2024-10-09;17-10-24;Zona Norte;20/10/2024;REVISAR;UMACOLLO - 215009;Web HD;Cerrado;3
WO0000005682214;163;PARED;2024-10-09;21-10-24;Zona Centro;24/10/2024;PINTAR;PROCERES - 191120;Web HD;Cerrado;3
WO0000005682299;56;CONTADOR DE BILLETES;2024-10-09;19-10-24;Zona Norte;22/10/2024;REPARAR;MARIANO MELGAR - 215014;Web HD;Cerrado;3
WO0000005681872;123;INODOROS;2024-10-09;15-10-24;Zona Sur;18/10/2024;REVISAR;ARGENTINA - 191014;Web HD;Cerrado;3
WO0000005684326;89;ESCALERA CINTA ANTIDESLIZANTE;2024-10-09;;Zona Centro;;REPONER;NICOLAS AYLLON - 191027;Web HD;Rechazado;3
WO0000005682753;56;CONTADOR DE BILLETES;2024-10-09;14-10-24;Zona Centro;17/10/2024;REPARAR;ZARATE - 191097;Web HD;Cerrado;3
WO0000005682265;56;CONTADOR DE BILLETES;2024-10-09;19-10-24;Zona Norte;22/10/2024;REPARAR;MARIANO MELGAR - 215014;Web HD;Cerrado;3
WO0000005683150;103;EXTRACTOR DE AIRE;2024-10-09;;Zona Norte;;REPARAR;TACNA - 540000;Web HD;En Curso;3
WO0000005681874;108;FOCO FLOURESCENTES;2024-10-09;15-10-24;Zona Sur;18/10/2024;CAMBIAR;ARGENTINA - 191014;Web HD;Cerrado;3
WO0000005681855;240;TECHO /BALDOSAS;2024-10-09;14-10-24;Zona Centro;17/10/2024;CAMBIAR;ROSA TORO - 193022;Web HD;Cerrado;3
WO0000005683138;108;FOCO FLOURESCENTES;2024-10-09;12-10-24;Zona Centro;15/10/2024;CAMBIAR;TOTTUS GUIPOR - 191147;Web HD;Cerrado;3
WO0000005683537;121;INODORO FLUXOMETRO;2024-10-09;;Zona Norte;;REVISAR;TACNA - 540000;Web HD;En Curso;3
WO0000005682201;108;FOCO FLOURESCENTES;2024-10-09;13-10-24;Zona Centro;16/10/2024;CAMBIAR;PROCERES - 191120;Web HD;Cerrado;3
WO0000005681873;231;STICKER;2024-10-09;13-10-24;Zona Centro;16/10/2024;REPONER;TOTTUS GUIPOR - 191147;Web HD;Cerrado;3
WO0000005682233;262;VIDRIO;2024-10-09;;Zona Centro;;REPARAR;PROCERES - 191120;Web HD;En Curso;3
WO0000005681585;92;ESCRITORIO;2024-10-09;15-10-24;Zona Centro;18/10/2024;REPARAR;PLAZA LIMA NORTE - 191058;Web HD;Cerrado;3
WO0000005682231;108;FOCO FLOURESCENTES;2024-10-09;09-10-24;Zona Sur;12/10/2024;CAMBIAR;MOLICENTRO - 193004;Web HD;Cerrado;3
WO0000005684324;218;SE?ALETICA INTERNA;2024-10-09;;Zona Sur;;REPONER;LOS DAMASCOS - 193038;Web HD;Rechazado;3
WO0000005684315;160;PANEL DE ALARMAS;2024-10-09;13-10-24;Zona Centro;16/10/2024;REPARAR;VILLA SOL - 191059;Web HD;Cerrado;3
WO0000005683552;231;STICKER;2024-10-09;;Zona Sur;;REPONER;IMPERIAL - 255001;Web HD;Rechazado;3
WO0000005681842;41;CAJONERA;2024-10-09;13-10-24;Zona Norte;16/10/2024;REPARAR;AREQUIPA - 215000;Web HD;Cerrado;3
WO0000005681809;32;CAJA BUZON;2024-10-09;14-10-24;Zona Centro;17/10/2024;APERTURAR;MEGA PLAZA - 191010;Web HD;Cerrado;3
WO0000005683533;192;PUERTA/MAMPARA BRAZO HIDRAULICO;2024-10-09;;Zona Norte;;REPARAR;EL PEDREGAL - 251000;Web HD;En Curso;3
WO0000005682248;253;TV;2024-10-09;;Zona Sur;;REEMPLAZAR;PISCO - 470000;Web HD;En Curso;2
WO0000005682772;56;CONTADOR DE BILLETES;2024-10-09;23-10-24;Zona Norte;26/10/2024;REPARAR;MALL AVENTURA PLAZA AREQUIPA - 215011;Web HD;Cerrado;3
WO0000005683105;69;DETECTOR DE BILLETES;2024-10-09;15-10-24;Zona Sur;18/10/2024;REPARAR;COLONIAL - 192035;Web HD;Cerrado;3
WO0000005682771;56;CONTADOR DE BILLETES;2024-10-09;20-10-24;Zona Norte;23/10/2024;REPARAR;ALTO DE LA ALIANZA - 540004;Web HD;Cerrado;3
WO0000005683139;251;TUBERIA DE AGUA;2024-10-09;12-10-24;Zona Centro;15/10/2024;REPARAR;PRO - 191029;Web HD;Cerrado;3
WO0000005682768;5;AIRE ACONDICIONADO;2024-10-09;28-10-24;Zona Centro;28/10/2024;REPARAR;NAYLAMP - 191143;Web HD;Terminado;3
WO0000005682710;32;CAJA BUZON;2024-10-09;11-10-24;Zona Centro;14/10/2024;REPARAR;METRO AV. WIESSE - 191106;Web HD;Cerrado;3
WO0000005683861;171;PISOS;2024-10-09;21-10-24;Zona Centro;24/10/2024;LIMPIAR;COLLIQUE - 191065;Web HD;Cerrado;3
WO0000005682226;43;CAJONERA CERRADURA;2024-10-09;09-10-24;Zona Sur;12/10/2024;REEMPLAZAR;LA FONTANA - 193054;Web HD;Cerrado;3
WO0000005683123;108;FOCO FLOURESCENTES;2024-10-09;22-10-24;Zona Norte;25/10/2024;CAMBIAR;URUBAMBA - 285009;Web HD;Cerrado;3
WO0000005683131;197;PULSADOR DE ASALTO;2024-10-09;09-10-24;Zona Sur;12/10/2024;REPARAR;ALFONSO UGARTE - 191089;Web HD;Cerrado;3
WO0000005681866;251;TUBERIA DE AGUA;2024-10-09;13-10-24;Zona Sur;16/10/2024;REPARAR;ARGENTINA - 191014;Web HD;Cerrado;3
WO0000005683561;47;CANDADO;2024-10-09;13-10-24;Zona Sur;16/10/2024;REEMPLAZAR;COLONIAL - 192035;Web HD;Cerrado;3
WO0000005682267;232;TABLERO ELECTRICO;2024-10-09;12-10-24;Zona Centro;15/10/2024;REVISAR;TOTTUS GUIPOR - 191147;Web HD;Cerrado;3
WO0000005682769;56;CONTADOR DE BILLETES;2024-10-09;20-10-24;Zona Norte;23/10/2024;REPARAR;MALL AVENTURA PLAZA AREQUIPA - 215011;Web HD;Cerrado;3
WO0000005683180;154;OFICINA;2024-10-09;26-10-24;Zona Sur;29/10/2024;FUMIGAR;MESA REDONDA - 191069;Web HD;Cerrado;3
WO0000005683122;57;CONTADOR DE MONEDAS;2024-10-09;13-10-24;Zona Sur;16/10/2024;REPARAR;MALL AVENTURA PLAZA SANTA ANITA - 191118;Web HD;Cerrado;3
WO0000005683889;56;CONTADOR DE BILLETES;2024-10-09;23-10-24;Zona Norte;26/10/2024;REPARAR;DIAGONAL - 285003;Web HD;Cerrado;3
WO0000005684360;5;AIRE ACONDICIONADO;2024-10-09;;Zona Norte;;REPARAR;TACNA - 540000;Web HD;En Curso;3
WO0000005682780;30;CABLEADO;2024-10-09;14-10-24;Zona Norte;17/10/2024;ORDENAR;MALL AVENTURA PLAZA AREQUIPA - 215011;Web HD;Cerrado;3
WO0000005683528;215;SENSOR DE MAMPARA;2024-10-09;12-10-24;Zona Centro;15/10/2024;REPARAR;CHIMPU OCLLO - 191113;Web HD;Cerrado;3
WO0000005682770;56;CONTADOR DE BILLETES;2024-10-09;23-10-24;Zona Norte;26/10/2024;REPARAR;MALL AVENTURA PLAZA AREQUIPA - 215011;Web HD;Cerrado;3
WO0000005684346;117;IMANTADO;2024-10-09;16-10-24;Zona Centro;19/10/2024;CONFECCIONAR;PLAZA LIMA NORTE - 191058;Web HD;Cerrado;3
WO0000005683860;190;PUERTA / MAMPARA CERRADURA;2024-10-09;12-10-24;Zona Centro;15/10/2024;APERTURAR;TUPAC AMARU - 191038;Web HD;Cerrado;3
WO0000005683891;56;CONTADOR DE BILLETES;2024-10-09;;Zona Centro;;REPARAR;BELAUNDE - 191018;Web HD;Rechazado;3
WO0000005682709;30;CABLEADO;2024-10-09;15-10-24;Zona Norte;18/10/2024;ORDENAR;MARIANO MELGAR - 215014;Web HD;Cerrado;3
WO0000005683171;190;PUERTA / MAMPARA CERRADURA;2024-10-09;;Zona Centro;;APERTURAR;PUENTE PIEDRA - 191035;Web HD;En Curso;3
WO0000005684362;5;AIRE ACONDICIONADO;2024-10-09;;Zona Norte;;REPARAR;TACNA - 540000;Web HD;Rechazado;3
WO0000005683108;108;FOCO FLOURESCENTES;2024-10-09;;Zona Centro;;CAMBIAR;PLAZA LIMA NORTE - 191058;Web HD;En Curso;3
WO0000005683155;216;SENSOR DE PARED;2024-10-09;10-10-24;Zona Sur;13/10/2024;REPARAR;ALFONSO UGARTE - 191089;Web HD;Cerrado;3
WO0000005682763;56;CONTADOR DE BILLETES;2024-10-09;23-10-24;Zona Norte;26/10/2024;REPARAR;MALL AVENTURA PLAZA AREQUIPA - 215011;Web HD;Cerrado;3
WO0000005684979;172;PISOS PORCELANATO;2024-10-10;;Zona Centro;;RESANAR;TOTTUS GUIPOR - 191147;Web HD;En Curso;3
WO0000005684985;92;ESCRITORIO;2024-10-10;12-10-24;Zona Centro;15/10/2024;REPARAR;TOTTUS GUIPOR - 191147;Web HD;Cerrado;3
WO0000005684984;139;LONCHERA CERRADURA;2024-10-10;14-10-24;Zona Centro;17/10/2024;REEMPLAZAR;TOTTUS GUIPOR - 191147;Web HD;Cerrado;3
WO0000005684986;23;BUTACA;2024-10-10;12-10-24;Zona Centro;15/10/2024;REPARAR;TOTTUS GUIPOR - 191147;Web HD;Cerrado;3
WO0000005684987;61;CORTINAS/PERSIANAS/ROLLERS;2024-10-10;12-10-24;Zona Centro;15/10/2024;LIMPIAR;TOTTUS GUIPOR - 191147;Web HD;Cerrado;3
WO0000005684975;111;GRIFERIA;2024-10-10;12-10-24;Zona Centro;15/10/2024;REVISAR;TOTTUS GUIPOR - 191147;Web HD;Cerrado;3
WO0000005684982;65;CREDENZA CERRADURA;2024-10-10;12-10-24;Zona Centro;15/10/2024;REEMPLAZAR;TOTTUS GUIPOR - 191147;Web HD;Cerrado;3
WO0000005685319;41;CAJONERA;2024-10-10;;Zona Centro;;REPARAR;COLLIQUE - 191065;Web HD;Rechazado;3
WO0000005684973;111;GRIFERIA;2024-10-10;12-10-24;Zona Centro;15/10/2024;REVISAR;TOTTUS GUIPOR - 191147;Web HD;Cerrado;3
WO0000005684981;240;TECHO /BALDOSAS;2024-10-10;12-10-24;Zona Centro;15/10/2024;CAMBIAR;TOTTUS GUIPOR - 191147;Web HD;Cerrado;3
WO0000005686057;170;PIR ANTEBOVEDA;2024-10-12;12-10-24;Zona Centro;15/10/2024;REPARAR;ZARATE - 191097;Web HD;Cerrado;3
WO0000005689084;111;GRIFERIA;2024-10-12;18-10-24;Zona Centro;21/10/2024;REVISAR;PLAZA CIVICA VENTANILLA - 192026;Web HD;Cerrado;3
WO0000005688104;56;CONTADOR DE BILLETES;2024-10-12;;Zona Norte;;REPARAR;MALL AVENTURA PLAZA AREQUIPA - 215011;Web HD;Rechazado;3
WO0000005686412;56;CONTADOR DE BILLETES;2024-10-12;21-10-24;Zona Sur;24/10/2024;REPARAR;COLONIAL - 192035;Web HD;Cerrado;3
WO0000005686424;108;FOCO FLOURESCENTES;2024-10-12;14-10-24;Zona Sur;17/10/2024;CAMBIAR;LA FONTANA - 193054;Web HD;Cerrado;3
WO0000005686058;170;PIR ANTEBOVEDA;2024-10-12;13-10-24;Zona Centro;16/10/2024;REPARAR;CANTO GRANDE - 191096;Web HD;Cerrado;3
WO0000005686903;108;FOCO FLOURESCENTES;2024-10-12;;Zona Norte;;CAMBIAR;BUSTAMANTE Y RIVERO - 215010;Web HD;En Curso;3
WO0000005688142;5;AIRE ACONDICIONADO;2024-10-12;15-10-24;Zona Centro;18/10/2024;REPARAR;URB SAN FELIPE COMAS - 191053;Web HD;Cerrado;3
WO0000005686490;154;OFICINA;2024-10-12;16-10-24;Zona Centro;19/10/2024;FUMIGAR;ZARATE - 191097;Web HD;Cerrado;3
WO0000005686060;197;PULSADOR DE ASALTO;2024-10-12;20-10-24;Zona Sur;23/10/2024;REPARAR;NAZCA - 440000;Web HD;Cerrado;3
WO0000005686056;215;SENSOR DE MAMPARA;2024-10-12;12-10-24;Zona Norte;15/10/2024;REPARAR;LARAPA - 285005;Web HD;Cerrado;3
WO0000005689211;43;CAJONERA CERRADURA;2024-10-12;;Zona Sur;;REEMPLAZAR;PLAZA SAN MARTIN - 191004;Web HD;Rechazado;3
WO0000005688512;190;PUERTA / MAMPARA CERRADURA;2024-10-12;14-10-24;Zona Sur;17/10/2024;REEMPLAZAR;LA PLANICIE - 193045;Web HD;Cerrado;3
WO0000005688118;56;CONTADOR DE BILLETES;2024-10-12;19-10-24;Zona Sur;22/10/2024;REPARAR;PARURO - 191047;Web HD;Cerrado;3
WO0000005687373;251;TUBERIA DE AGUA;2024-10-12;;Zona Norte;;REPARAR;PUNO - 495000;Web HD;Rechazado;3
WO0000005689610;56;CONTADOR DE BILLETES;2024-10-12;16-10-24;Zona Sur;19/10/2024;REPARAR;VITARTE - 191043;Web HD;Cerrado;3
WO0000005688168;5;AIRE ACONDICIONADO;2024-10-12;17-10-24;Zona Centro;20/10/2024;REPARAR;TOPY TOP - 191049;Web HD;Cerrado;3
WO0000005689611;56;CONTADOR DE BILLETES;2024-10-12;15-10-24;Zona Sur;18/10/2024;REPARAR;VITARTE - 191043;Web HD;Cerrado;3
WO0000005689615;56;CONTADOR DE BILLETES;2024-10-12;15-10-24;Zona Sur;18/10/2024;REPARAR;VITARTE - 191043;Web HD;Cerrado;3
WO0000005686440;249;TOMACORRIENTES;2024-10-12;12-10-24;Zona Sur;15/10/2024;REVISAR;LOS DAMASCOS - 193038;Web HD;Cerrado;3
WO0000005687335;108;FOCO FLOURESCENTES;2024-10-12;12-10-24;Zona Centro;15/10/2024;CAMBIAR;UNIPLAZA - 191019;Web HD;Cerrado;3
WO0000005689017;34;CAJA FUERTE;2024-10-12;26-10-24;Zona Centro;29/10/2024;REPARAR;MEGA PLAZA - 191010;Web HD;Cerrado;3
WO0000005689233;251;TUBERIA DE AGUA;2024-10-12;;Zona Norte;;REPARAR;ILO - 385000;Web HD;En Curso;3
WO0000005686411;43;CAJONERA CERRADURA;2024-10-12;15-10-24;Zona Norte;18/10/2024;REEMPLAZAR;CERRO COLORADO - 215013;Web HD;Cerrado;3
WO0000005686958;57;CONTADOR DE MONEDAS;2024-10-12;15-10-24;Zona Centro;18/10/2024;REPARAR;EL PROGRESO - 191037;Web HD;Cerrado;3
WO0000005688112;5;AIRE ACONDICIONADO;2024-10-12;15-10-24;Zona Sur;18/10/2024;REPARAR;MALA - 255002;Web HD;Cerrado;3
WO0000005688573;199;PUNTO / CABLE DE RED;2024-10-12;22-10-24;Zona Centro;25/10/2024;REVISAR;EL SOL - 191082;Web HD;Cerrado;3
WO0000005688542;5;AIRE ACONDICIONADO;2024-10-12;;Zona Centro;;REPARAR;TOTTUS GUIPOR - 191147;Web HD;En Curso;3
WO0000005688521;190;PUERTA / MAMPARA CERRADURA;2024-10-12;;Zona Centro;;REEMPLAZAR;URB SAN FELIPE COMAS - 191053;Web HD;En Curso;3
WO0000005688100;159;PANEL CONTRA INCENDIO;2024-10-12;13-10-24;Zona Sur;16/10/2024;REPARAR;COLONIAL - 192035;Web HD;Cerrado;3
WO0000005689067;106;FOCO AHORRADOR;2024-10-12;;Zona Norte;;CAMBIAR;QUILLABAMBA - 505000;Web HD;En Curso;3
